caseid,dAge,dAncstry1,dAncstry2,cat_Avail,cat_Citizen,cat_Class,dDepart,cat_Disabl1,cat_Disabl2,cat_English,cat_Feb55,cat_Fertil,dHispanic,dHour89,dHours,cat_Immigr,dIncome1,dIncome2,dIncome3,dIncome4,dIncome5,dIncome6,dIncome7,dIncome8,dIndustry,cat_Korean,cat_Lang1,cat_Looking,cat_Marital,cat_May75880,cat_Means,cat_Military,cat_Mobility,cat_Mobillim,dOccup,cat_Othrserv,cat_Perscare,dPOB,dPoverty,dPwgt1,cat_Ragechld,dRearning,cat_Relat1,cat_Relat2,cat_Remplpar,cat_Riders,cat_Rlabor,cat_Rownchld,dRpincome,cat_RPOB,cat_Rrelchld,cat_Rspouse,cat_Rvetserv,cat_School,cat_Sept80,cat_Sex,cat_Subfam1,cat_Subfam2,cat_Tmpabsnt,dTravtime,cat_Vietnam,dWeek89,cat_Work89,cat_Worklwk,cat_WWII,cat_Yearsch,cat_Yearwrk,dYrsserv
18588,3,0,1,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,4,1,2,0,0,2,0,2,1,4,0,1,0,0,0,6,0,0,10,0,1,0,1,0,1,0,0,3,0,0,0,2,2,0,10,5,0
18589,6,0,1,0,0,4,4,2,2,0,0,1,0,3,3,0,2,0,0,0,0,0,0,0,10,0,2,0,4,0,2,4,2,2,2,0,2,0,2,1,4,3,0,0,0,0,1,0,3,10,0,6,0,1,0,1,0,0,0,5,0,2,1,1,0,11,1,0
18590,3,1,2,0,0,6,1,2,2,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,4,0,2,0,4,0,1,4,2,2,6,0,2,0,2,2,0,4,0,0,0,1,1,0,4,10,0,6,0,1,0,0,0,0,0,1,0,2,1,1,0,10,1,0
18591,2,3,1,0,4,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,2,0,0,0,0,4,2,3,4,0,2,0,122,0,0,1,0,52,1,0,0,2,0,1,0,0,0,0,0,0,0,2,0,5,0,0
18592,5,3,1,0,4,1,0,1,1,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,4,2,2,4,0,2,4,1,2,0,0,0,0,0,0,6,0,0,52,0,1,0,1,0,0,0,0,3,0,0,0,2,2,0,5,4,0
18593,3,1,2,0,0,1,4,2,2,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,7,0,2,0,4,0,8,3,2,2,2,0,2,0,2,0,0,3,11,0,0,0,1,0,3,10,0,6,0,1,0,0,0,0,0,2,0,2,1,1,0,10,1,0
18594,7,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2,0,0,0,3,1,2,0,0,2,0,2,1,0,0,7,1,0,0,6,0,2,23,0,1,0,1,0,0,1,1,3,0,0,0,2,2,0,10,6,0
18595,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,211,0,0,1,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18596,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,2,2,4,0,6,0,221,0,0,0,0,10,1,0,0,2,0,1,3,1,0,0,0,0,0,0,0,4,0,0
18597,5,11,1,0,0,0,0,1,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,4,1,2,0,0,1,0,2,1,4,0,1,0,0,0,6,0,2,10,0,1,0,1,0,1,0,0,3,0,0,0,2,2,0,5,5,0
18598,6,3,1,0,1,2,0,1,2,1,0,6,2,1,0,9,1,0,0,0,0,0,0,1,9,0,1,2,1,0,0,4,2,2,3,0,2,1,2,2,4,2,0,0,0,0,6,0,3,31,0,3,0,2,0,1,0,0,3,0,0,1,1,2,0,5,1,0
18599,5,1,2,0,0,3,3,2,2,0,0,0,0,3,3,0,2,0,0,0,0,0,0,0,9,0,2,0,0,0,10,4,1,2,1,0,2,0,2,0,0,3,0,0,0,0,1,0,3,22,0,1,0,1,0,0,0,0,0,2,0,1,1,1,0,15,1,0
18600,6,1,1,0,0,1,1,2,2,0,0,2,0,3,3,0,1,0,0,0,0,0,0,0,4,0,2,0,2,0,1,4,1,2,6,0,2,0,2,1,4,2,2,0,0,1,1,0,2,10,0,4,0,1,0,1,0,0,0,5,0,2,1,1,0,10,1,0
18601,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,1,4,0,2,0,121,0,0,1,0,10,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
18602,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,112,0,0,1,0,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18603,5,1,1,0,0,1,4,2,2,0,0,1,0,2,2,0,1,0,0,0,0,0,0,0,7,0,2,0,0,0,1,4,2,2,2,0,2,0,2,1,4,2,1,0,0,1,1,0,2,10,0,1,0,1,0,1,0,0,0,1,0,2,1,1,0,5,1,0
18604,5,1,1,0,0,2,3,2,2,0,0,0,0,3,3,0,4,0,0,1,0,0,0,0,9,0,2,0,0,0,4,4,2,2,1,0,2,0,2,1,0,5,0,0,0,0,1,0,5,24,0,1,0,1,0,0,0,0,0,5,0,2,1,1,0,17,1,0
18605,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,112,0,0,1,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18606,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,2,1,0,0,2,0,111,0,0,1,0,23,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0
18607,4,1,1,0,0,6,0,2,2,0,0,5,0,1,1,0,0,1,0,0,0,0,0,0,9,0,2,0,0,0,11,4,2,2,3,0,2,0,2,1,3,2,1,0,0,0,1,0,2,10,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,11,1,0
18608,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,2,4,0,2,0,211,0,0,1,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18609,4,1,1,0,0,1,3,2,2,0,0,3,0,3,3,0,2,0,0,0,0,0,0,0,4,0,2,0,0,0,1,4,1,2,1,0,2,0,2,1,1,3,1,0,0,1,1,0,3,10,0,1,0,1,0,1,0,0,0,6,0,2,1,1,0,11,1,0
18610,3,1,1,0,0,1,3,2,2,0,0,1,0,3,3,0,3,0,0,0,0,0,0,0,7,0,2,0,0,0,1,4,2,2,1,0,2,0,2,2,4,4,1,0,0,1,1,0,4,22,0,1,0,1,0,1,0,0,0,2,0,2,1,1,0,14,1,0
18611,4,1,2,0,0,4,4,2,2,0,0,0,0,3,3,0,2,0,0,0,0,0,0,0,10,0,2,0,0,0,1,2,2,2,1,0,2,0,2,2,0,3,0,0,0,1,1,0,3,10,0,1,4,1,0,0,0,0,0,4,1,2,1,1,0,11,1,1
18612,6,1,1,0,0,1,3,2,2,0,0,11,0,0,1,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,1,4,1,2,3,0,2,0,2,1,2,0,1,0,0,2,1,0,0,10,0,1,0,1,0,1,0,0,0,2,0,0,2,1,0,10,1,0
18613,5,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,2,4,0,0,4,2,1,0,0,2,0,2,1,4,0,2,0,0,0,6,0,2,23,0,6,0,1,0,1,0,0,3,0,0,0,2,2,0,1,7,0
18614,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,1,0,0,0,0,0,2,1,4,0,2,0,222,0,0,1,0,10,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,4,0,0
18615,3,11,1,0,0,4,4,2,2,0,0,3,0,3,3,0,1,0,0,0,0,0,0,0,9,0,2,0,4,0,7,4,1,2,3,0,2,0,2,1,4,2,2,0,0,0,1,0,2,10,0,6,0,1,0,1,0,0,0,2,0,2,1,1,0,8,1,0
18616,7,1,1,0,3,6,0,1,2,2,0,4,0,3,3,10,0,1,0,0,1,0,0,0,7,0,1,0,1,0,11,4,1,2,2,0,2,2,2,1,4,3,0,0,0,0,1,0,3,51,0,3,0,1,0,1,0,0,0,0,0,2,1,1,0,14,1,0
18617,3,11,1,0,0,1,0,2,2,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,3,0,2,0,4,0,0,4,2,2,5,0,2,0,2,0,0,2,2,0,0,0,3,0,2,10,0,6,0,3,0,0,0,0,0,0,0,1,1,0,0,11,1,0
18618,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,0,0,0,0,0,2,0,4,0,2,0,112,0,0,1,0,10,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,4,0,0
18619,6,11,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,2,0,0,0,4,2,2,0,0,2,0,2,1,0,0,0,0,0,0,6,0,2,22,0,1,0,1,0,0,0,0,3,0,0,0,2,2,0,5,6,0
18620,2,1,2,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,0,0,4,2,2,0,0,2,0,2,0,4,0,2,0,111,0,6,1,0,10,1,6,0,2,0,1,0,0,3,0,0,0,2,2,0,10,7,0
18621,7,11,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,2,0,0,0,2,1,2,0,0,2,0,2,1,0,0,0,0,0,0,6,0,2,22,0,1,10,1,0,0,0,0,3,0,0,0,2,2,1,10,6,1
18622,3,3,1,0,0,1,3,2,2,2,0,2,3,3,3,0,3,0,0,0,0,0,0,0,8,0,1,0,4,0,1,4,2,2,2,0,2,0,2,2,1,4,2,0,0,1,1,0,4,10,0,6,0,2,0,1,2,1,0,5,0,2,1,1,0,10,1,0
18623,4,1,2,0,0,6,0,2,2,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,4,0,2,2,0,0,0,4,2,2,2,0,2,0,2,1,3,0,1,0,0,0,6,0,2,10,0,1,0,2,0,1,0,0,3,0,0,0,2,2,0,14,4,0
18624,2,3,1,0,0,1,0,2,2,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,4,0,2,2,4,0,0,4,2,2,2,0,2,0,2,0,4,2,2,0,0,0,6,0,2,24,0,6,0,2,0,1,0,0,3,0,0,1,1,2,0,8,2,0
18625,4,1,1,0,0,1,3,2,2,0,0,1,0,3,3,0,3,0,0,0,0,0,0,0,9,0,2,0,4,0,1,4,1,2,2,0,2,0,2,1,4,4,0,0,0,1,1,0,4,24,0,6,0,2,0,1,0,0,0,5,0,2,1,1,0,14,1,0
18626,2,1,3,0,0,1,5,2,2,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,7,0,2,0,4,0,10,4,2,2,3,0,2,0,0,3,4,2,13,0,0,0,1,0,2,21,0,6,0,3,0,1,0,0,0,1,0,1,1,1,0,10,1,0
18627,7,11,1,0,0,4,1,2,2,0,0,0,0,3,3,0,2,0,0,0,1,0,0,0,9,0,2,0,0,0,1,4,1,2,3,0,2,0,2,1,0,3,0,0,0,1,1,0,3,10,0,1,0,1,0,0,0,0,0,5,0,1,1,1,0,4,1,0
18628,7,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,4,1,1,0,0,1,0,2,1,0,0,0,0,0,0,6,0,2,10,0,1,0,1,0,0,0,0,3,0,0,0,2,2,0,5,6,0
18629,5,1,1,0,0,1,2,2,2,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,8,0,2,0,0,0,1,2,1,2,1,0,2,0,2,2,0,4,0,0,0,1,1,0,4,10,0,1,4,1,0,0,0,0,0,4,1,2,1,1,0,11,1,1
18630,4,1,2,0,0,1,3,2,2,0,0,2,0,3,4,0,3,0,0,0,0,0,0,0,4,0,2,0,0,0,1,4,1,2,2,0,2,0,2,1,1,4,1,0,0,1,1,0,4,22,0,1,0,1,0,1,0,0,0,3,0,2,1,1,0,14,1,0
18631,7,1,2,0,3,0,0,1,2,0,0,0,0,0,0,10,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,4,1,1,0,0,1,4,2,1,0,0,0,0,0,0,6,0,2,51,0,1,0,1,0,0,0,0,0,0,0,0,2,2,0,8,5,0
18632,7,1,1,0,0,1,0,1,2,0,0,4,0,1,0,0,1,0,0,1,1,0,1,0,8,0,2,2,1,0,0,4,1,2,2,0,2,0,2,2,4,2,0,0,0,0,2,0,3,21,0,3,0,1,0,1,0,0,2,0,0,2,1,2,0,9,1,0
18633,3,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,2,0,0,0,2,1,2,0,0,2,0,2,1,0,0,0,0,0,0,6,0,3,10,0,1,1,1,1,0,0,0,3,0,0,0,2,2,0,10,5,1
18634,4,11,1,0,0,0,0,2,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,4,1,2,0,0,2,0,1,1,3,0,0,0,0,0,6,0,2,23,0,2,0,1,0,1,0,0,0,0,0,0,2,0,0,9,7,0
18635,7,1,2,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,2,1,0,0,4,1,2,0,0,2,0,2,1,4,0,0,0,0,0,6,0,3,23,0,3,0,1,0,1,0,0,3,0,0,0,2,2,0,11,6,0
18636,6,1,1,0,0,7,4,2,2,0,0,0,0,3,3,0,4,0,0,1,0,0,0,0,4,0,2,0,0,0,1,2,1,2,5,0,2,0,2,2,0,5,0,0,0,1,1,0,5,10,0,1,10,1,0,0,0,0,0,4,0,1,1,1,1,14,1,2
18637,3,3,1,0,4,1,3,2,2,4,0,0,0,4,5,3,1,0,0,0,0,0,0,0,1,0,1,0,4,0,1,4,2,2,4,0,2,4,2,2,0,2,8,0,0,3,1,0,2,52,0,6,0,1,0,0,0,0,0,4,0,2,1,1,0,10,1,0
18638,6,1,1,0,0,1,4,2,2,0,0,2,0,3,3,0,1,0,0,0,0,0,0,0,7,0,2,0,0,0,1,4,1,2,1,0,2,0,2,1,4,2,1,0,0,1,1,0,2,10,0,1,0,1,0,1,0,0,0,2,0,2,1,1,0,10,1,0
18639,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,1,2,0,0,2,0,223,0,0,1,0,10,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0
18640,4,5,3,0,3,3,3,2,2,1,0,1,0,3,3,6,2,0,0,1,0,0,0,0,9,0,1,0,0,0,1,4,2,2,1,0,2,4,2,2,4,3,1,0,0,1,1,0,3,51,0,1,0,1,0,1,0,0,0,2,0,2,1,1,0,15,1,0
18641,2,0,1,0,0,1,0,2,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,2,2,4,0,0,4,1,2,4,0,2,0,2,1,0,2,2,0,221,0,6,1,2,24,1,6,0,2,0,0,0,0,0,0,0,1,1,2,0,8,1,0
18642,5,1,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,2,2,3,0,0,2,2,2,5,0,2,0,2,1,0,0,0,0,0,0,6,0,2,10,0,5,4,1,0,0,0,0,3,0,1,0,2,2,0,7,4,1
18643,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,0,0,0,0,0,1,1,0,0,3,0,122,0,0,1,0,10,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0
18644,3,3,1,0,0,2,2,2,2,0,0,0,9,5,5,0,2,0,0,0,0,0,0,0,6,0,2,0,0,0,1,4,2,2,2,0,2,0,2,1,0,3,0,0,0,1,1,0,3,10,0,1,0,1,0,0,0,0,0,2,0,2,1,1,0,9,1,0
18645,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,0,0,0,0,0,2,2,4,0,2,0,111,0,0,1,0,10,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,4,0,0
18646,5,0,1,0,0,5,2,2,2,0,0,0,0,3,3,0,2,1,0,0,0,0,0,0,10,0,2,0,0,0,1,4,1,2,2,0,2,0,2,1,0,4,0,0,0,1,1,0,4,10,0,1,0,1,0,0,0,0,0,5,0,2,1,1,0,11,1,0
18647,6,1,2,0,0,0,0,2,2,0,0,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,2,0,0,0,4,1,2,0,0,2,0,2,1,4,0,1,0,0,0,6,0,2,23,0,1,0,1,0,1,0,0,3,0,0,0,2,2,0,14,5,0
18648,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,2,0,0,2,0,1,1,0,0,2,0,134,0,0,1,0,22,1,6,0,2,0,0,0,0,0,0,0,0,0,2,0,6,0,0
18649,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,4,0,2,0,111,0,0,1,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18650,7,1,2,0,0,0,0,2,2,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,4,2,2,0,0,2,0,1,2,4,0,0,0,0,0,6,0,2,10,0,3,0,1,0,1,0,0,3,0,0,0,2,2,0,5,6,0
18651,4,0,1,0,0,1,5,2,2,0,0,1,0,3,2,0,2,0,0,0,0,0,0,0,9,0,2,0,4,0,1,4,1,2,2,0,2,0,2,2,4,3,4,0,0,1,1,0,3,10,0,6,0,1,0,1,0,0,0,5,0,2,1,0,0,10,1,0
18652,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,0,0,0,0,0,2,1,0,0,2,0,121,0,0,1,0,10,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0
18653,6,1,2,0,0,1,5,2,2,0,0,0,0,3,3,0,1,0,0,1,0,0,0,0,4,0,2,0,2,0,1,4,2,2,5,0,2,0,2,1,0,2,0,0,0,1,1,0,2,22,0,4,0,1,0,0,0,0,0,3,0,1,1,1,0,5,1,0
18654,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,2,0,0,2,0,2,0,0,0,2,0,112,0,0,1,0,10,1,6,0,2,0,0,0,0,0,0,0,0,0,2,0,6,0,0
18655,2,2,2,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,0,0,4,1,2,0,0,2,0,2,1,4,0,2,0,113,0,6,1,0,10,1,6,0,2,0,1,0,0,3,0,0,0,2,2,0,8,7,0
18656,5,2,1,0,3,1,4,2,2,0,0,0,0,3,3,9,4,1,0,1,0,0,0,0,9,0,2,0,0,0,8,4,2,2,2,0,2,3,2,1,0,5,0,0,0,0,1,0,5,51,0,1,0,1,0,0,0,0,0,5,0,2,1,1,0,13,1,0
18657,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,2,0,4,0,2,0,222,0,0,1,0,10,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,5,0,0
18658,5,2,1,0,4,1,3,2,2,1,0,0,0,5,5,4,2,0,0,0,0,0,0,0,5,0,1,0,2,0,1,4,2,2,6,0,2,2,2,1,0,3,8,0,0,1,1,0,3,52,0,4,0,1,0,0,0,0,0,5,0,2,1,1,0,14,1,0
18659,3,1,2,0,0,1,3,2,2,0,0,3,0,3,3,0,2,0,0,0,0,0,0,0,8,0,2,0,0,0,1,4,2,2,2,0,2,0,2,0,2,3,1,0,0,1,1,0,3,22,0,1,0,1,0,1,0,0,0,2,0,2,1,1,0,11,1,0
18660,3,11,1,0,0,3,3,2,2,0,0,0,0,3,3,0,2,0,0,0,0,0,0,0,10,0,2,0,4,0,1,4,2,2,3,0,2,0,2,1,0,3,2,0,0,1,1,0,3,10,0,6,0,1,0,0,0,0,0,4,0,2,1,1,0,11,1,0
18661,3,11,1,0,0,5,4,2,2,0,0,1,0,3,2,0,1,0,0,1,0,0,0,0,10,0,2,0,4,0,1,4,1,2,2,0,2,0,2,0,4,2,2,0,0,1,1,0,2,10,0,6,0,1,0,1,0,0,0,1,0,2,1,1,0,10,1,0
18662,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,0,0,0,0,0,2,2,0,0,3,0,121,0,0,1,0,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0
18663,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,2,4,0,2,0,112,0,0,1,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18664,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,2,1,4,0,2,0,211,0,0,1,0,10,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,5,0,0
18665,3,1,2,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,0,0,4,2,2,0,0,2,0,2,1,4,0,2,0,0,0,6,0,0,23,0,6,0,2,0,1,0,0,3,0,0,0,2,2,0,11,7,0
18666,3,5,1,0,4,1,2,2,2,1,0,0,9,3,3,5,1,0,0,0,0,0,0,0,4,0,1,0,4,0,1,4,2,2,6,0,2,4,2,1,0,2,0,0,0,2,1,0,2,52,0,6,0,1,0,0,0,0,0,2,0,2,1,1,0,11,1,0
18667,4,1,2,0,0,1,0,2,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,7,0,2,0,0,0,0,4,2,2,2,0,2,0,1,2,3,2,1,0,0,0,6,0,2,23,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,11,2,0
18668,7,1,1,0,0,0,0,1,2,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,2,2,0,0,4,2,2,0,0,2,0,2,0,4,0,5,0,0,0,6,0,2,10,0,4,0,1,0,1,0,0,3,0,0,0,2,2,0,7,5,0
18669,5,11,1,0,0,4,4,1,2,0,0,3,0,2,2,0,3,0,0,0,0,0,0,0,10,0,2,0,3,0,2,4,1,2,2,0,2,0,2,1,2,4,0,0,0,0,1,0,4,23,0,5,0,1,0,1,0,0,0,4,0,1,1,1,0,10,1,0
18670,5,2,2,0,0,1,1,2,2,0,0,1,0,4,4,0,4,0,0,0,0,0,0,0,4,0,2,0,0,0,1,4,1,2,1,0,2,0,2,1,4,5,1,0,0,1,1,0,5,21,0,1,0,1,0,1,0,0,0,5,0,2,1,1,0,17,1,0
18671,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,2,2,0,0,2,0,112,0,0,1,0,10,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18672,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,1,4,0,3,0,211,0,0,1,0,10,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
18673,4,9,1,0,0,4,3,2,2,0,0,0,0,5,5,0,2,0,0,1,0,0,0,0,5,0,2,0,0,0,1,4,1,2,1,0,2,0,2,2,0,3,0,0,0,1,1,0,3,24,0,1,0,1,0,0,0,0,0,3,0,2,1,1,0,14,1,0
18674,2,1,2,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,4,0,0,4,1,2,0,0,2,0,2,0,4,0,2,0,112,0,6,1,2,10,1,6,0,2,0,1,0,0,3,0,0,0,2,2,0,7,7,0
18675,4,1,2,0,0,1,5,2,2,0,0,0,0,3,4,0,3,0,0,1,0,0,0,0,4,0,2,0,2,0,1,2,2,2,2,0,2,0,2,0,0,4,0,0,0,1,1,0,4,10,0,4,4,1,0,0,0,0,0,5,1,2,1,1,0,10,1,1
18676,3,3,1,0,0,6,4,2,2,1,0,4,0,5,3,0,0,1,0,0,0,0,0,0,8,0,1,0,1,0,1,4,1,2,3,0,2,0,2,1,4,2,7,2,0,2,1,0,2,10,0,3,0,1,0,1,0,0,0,4,0,2,1,1,0,5,1,0
18677,5,1,1,0,0,6,3,2,2,0,0,0,0,5,5,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,1,2,1,2,4,0,2,0,1,0,0,2,0,0,0,1,1,0,2,10,0,1,4,1,0,0,0,0,0,1,1,2,1,1,0,10,1,2
18678,3,11,1,0,0,1,5,2,2,0,0,0,0,3,2,0,1,0,0,0,0,0,0,0,8,0,2,0,4,0,1,4,2,2,3,0,2,0,2,1,0,2,2,0,0,1,1,0,2,23,0,6,0,2,0,0,0,0,0,5,0,2,1,1,0,9,1,0
18679,3,9,1,0,3,2,5,2,2,0,0,0,0,1,1,6,1,0,0,0,0,0,0,0,9,0,2,0,4,0,1,4,1,2,3,0,2,3,2,2,0,2,2,0,0,1,1,0,2,51,0,6,0,2,0,0,0,0,0,4,0,2,1,1,0,11,1,0
18680,3,1,1,0,0,1,3,2,2,0,0,1,0,5,5,0,2,0,0,0,0,0,0,0,4,0,2,0,4,0,1,4,2,2,1,0,2,0,2,0,4,3,0,0,0,1,1,0,3,10,0,6,0,1,0,1,0,0,0,4,0,2,1,1,0,11,1,0
18681,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,2,1,4,0,2,0,112,0,0,1,0,10,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,3,0,0
18682,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,0,0,0,0,0,1,1,0,0,2,0,213,0,0,1,0,10,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0
18683,4,0,1,0,0,1,3,2,2,2,0,3,0,3,3,0,2,0,0,0,0,0,0,0,9,0,1,0,0,0,1,4,2,2,2,0,2,0,2,2,2,3,1,0,0,1,1,0,3,10,0,1,0,1,0,1,0,0,0,4,0,2,1,1,0,10,1,0
18684,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,2,2,0,0,2,0,111,0,0,1,0,10,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0
